order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD327155,ID1463656466,12/2/2019,Bakers,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,76.98,-37.8185594,144.9991529,0,2966.98,Summer,FALSE,1.0137,"good price/quality relation first time with chinnese brand, it is super fast and no problem until now.",TRUE
ORD020395,ID4313862248,8/21/2019,Bakers,"[('Toshika 750', 1), ('Alcon 10', 1), ('Thunder line', 2)]",17630,65.7,-37.8195942,144.9901822,5,16814.2,Winter,FALSE,1.157,"really good choise (be aware of no head set is included) everything good. this mobile is really exceptional, battery run up to 2 days for me. except the fact of not coming with head set. all comments said that have received. this is really disappointing.",TRUE
ORD454128,ID3924911399,4/3/2019,Nickolson,"[('Thunder line', 2), ('iStream', 2), ('Olivia x460', 1)]",5885,62.65,-37.812587,144.965275,0,5947.65,Autumn,FALSE,0.7673,five stars very good.. nice size.. good clarity,TRUE
ORD453668,ID0664378466,3/10/2019,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Lucent 330S', 1), ('Alcon 10', 2)]",672832,62.82,-37.820156,144.9669682,25,17972.82,Autumn,FALSE,0.286,great smartphone i'm the type of individual that is computer & smartphone. i upgraded my cell phone with this. if i can work this - anyone can! well worth the money!,TRUE
ORD175025,ID1132069624,12/6/2019,Thompson,"[('Universe Note', 1), ('Thunder line', 1)]",5630,66.7,-37.8134616,144.944369,10,5133.7,Summer,FALSE,0.2531,"like this new s7 ! phone was shipped promptly, looks like brand new and works well.",TRUE
ORD449772,ID3106294929,9/20/2019,Thompson,"[('Olivia x460', 2), ('iStream', 2)]",1619,106.26,-37.8065224,144.9317679,15,2443.76,Spring,TRUE,1.5098,five stars good phone.,TRUE
ORD374508,ID3420939994,10/24/2019,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1)]",2085,84.92,-37.8003644,144.9792888,10,1961.42,Spring,FALSE,1.7652,"great phone the phone is great,looks like new .am actually looking forward to purchasing more.",TRUE
ORD109308,ID6167417972,8/18/2019,Nickolson,"[('Olivia x460', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",8135,76.86,-37.8127111,144.9688045,0,8211.86,Winter,TRUE,0.6583,brand new brand new factory fresh,TRUE
ORD409233,ID5299390820,5/17/2019,Thompson,"[('iAssist Line', 1), ('iStream', 2), ('Alcon 10', 1)]",11475,48.71,-37.8114704,144.9375319,10,10376.21,Autumn,FALSE,0.8493,bad battery the battery would not hold a charge even when off.,FALSE
ORD078283,ID0591258325,11/17/2019,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 1), ('Candle Inferno', 1)]",5115,91.19,-37.8241714,144.9537569,5,4950.44,Spring,TRUE,1.4086,still not able to connect to wifi so i am unable to give a recommendation.,FALSE
ORD043450,ID0310957682,3/13/2019,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1), ('iStream', 2)]",2910,68.01,-37.8217368,144.9306951,10,2687.01,Autumn,FALSE,1.7582,"another winner! i've had a note 5, 8, and now this note 10 -- and it's simply the best device out there. i don't like the fingerprint reader at all, but the cameras are awesome!",TRUE
ORD194707,ID0723965013,12/28/2019,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 1), ('Universe Note', 1), ('Lucent 330S', 2)]",10660,75.42,37.8040822,145.0052811,25,8070.42,Summer,FALSE,1.102,she loves it . it's the best thing we could of ever brought her,TRUE
ORD050839,ID4313862247,12/27/2019,Bakers,"[('iStream', 1), ('pearTV', 1), ('Alcon 10', 2)]",24360,96.69,-37.8193638,144.9902238,10,22020.69,Summer,TRUE,1.132,gecksqd. helpful in understanding different things .,TRUE
ORD361982,ID0441996111,8/17/2019,Bakers,"[('iStream', 2), ('Thunder line', 2), ('Universe Note', 1)]",8110,78.54,-37.8198062,145.0016147,5,7783.04,Winter,TRUE,1.2278,"great phone for a great price! phone came packaged well, no smashed boxes or anything like that. charged great no issues, love the phone!",TRUE
ORD033121,ID0777768981,5/17/2019,Thompson,"[('Olivia x460', 1), ('pearTV', 2), ('Universe Note', 2)]",20745,67.67,-37.8061546,144.9583045,0,20812.67,Autumn,FALSE,1.2259,worth it fantastic worth every penny,TRUE
ORD030513,ID4633638458,6/7/2019,Thompson,"[('pearTV', 2), ('Toshika 750', 1)]",16940,61.75,-37.8064259,144.9439917,15,14460.75,Winter,TRUE,0.7462,"don?? buy it started out performing well but after 1 month it started to slow up a little and by 4months it was unusable. took a full 60seconds to open from locked screen, full 2mins to check the weather, or open the clock app. i didn?? even fill it with crap, just photos and 5-6 apps at most",FALSE
ORD213192,ID2325395496,3/28/2019,Bakers,"[('iAssist Line', 2), ('Thunder line', 1), ('iStream', 2)]",6930,64.75,-37.810688,144.9855034,0,6994.75,summer,TRUE,0.859,two stars the keyboard so hard to tape in.,FALSE
ORD360739,ID2288769502,3/19/2019,Bakers,"[('Alcon 10', 2), ('pearTV', 1), ('Lucent 330S', 2), ('Toshika 750', 1)]",30990,52.87,-37.802133,145.0041449,5,29493.37,Autumn,FALSE,1.175,two stars the only problem was that it would lose signal randomly.,FALSE
ORD234473,ID0127674021,7/4/2019,thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Universe Note', 2), ('Alcon 10', 2)]",33870,77.06,-37.8023916,144.9981578,0,33947.06,Winter,TRUE,0.8848,misses phone calls i love the features. you get a lot for your money. the one thing i don't like is that a lot of my phone calls go straight to vm and my phone doesn't ring. i have family members that tell me they tried calling but it would just go to vm.,TRUE
ORD118905,ID0711783633,9/18/2019,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Universe Note', 1), ('Toshika 750', 1)]",11090,98.73,-37.8164447,144.9458051,0,11188.73,Spring,TRUE,0.4343,"the one, the only...toshika! i've been a dedicated advocate of the toshika xperia phones. however, i discovered later that this one is not full hd, not a huge deal breaker; but certainly suprising considering it's one their ""newest"" phones.",TRUE
ORD161955,ID0036825302,11/3/2019,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1)]",2455,65.85,-37.8253564,144.9462415,15,2152.6,Spring,FALSE,1.4137,this is a locked phone total fraud,FALSE
ORD182549,ID2841675041,5/15/2019,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 1)]",2890,65.07,-37.8080672,144.9692183,0,2955.07,Autumn,TRUE,1.1723,"me estafo compre un alcon 8 de 256 gb tal como esta en la publicacion y en el recibo de compra y asi me lo cobro. pero cuando me lo mando era un alcon 8 de 64 gb, cuyo valor obviamente es menor. es un pesimo vendedor, un estafador... tengan cuidado si algo de decencia le queda que me devuelva el valor de la diferencia.",FALSE
ORD435271,ID3390561255,5/1/2019,Bakers,"[('Thunder line', 1), ('iAssist Line', 2)]",6630,84.08,-37.8004308,145.0095141,25,5056.58,Autumn,TRUE,1.6467,setup was easy and usage was intuitive.  i've used it away from home and it works great.,TRUE
ORD082002,ID0246439398,12/8/2019,Nickolson,"[('Olivia x460', 2), ('Universe Note', 1), ('iStream', 2)]",6200,73.85,-37.8105418,144.9720184,5,5963.85,Summer,FALSE,0.9223,"as good as the others, but half the price really impressed by the operating speed and camera, this phone is just as good as its more expensive competitors.if you're looking for a new phone, the oneplus 6 is your answer.",TRUE
ORD034351,ID6167231003,4/5/2019,Bakers,"[('Candle Inferno', 2), ('pearTV', 1), ('iStream', 2), ('Alcon 10', 2)]",25370,66.41,-37.8188878,144.9538868,10,22899.41,Autumn,FALSE,0.9154,its a mini computer great android,TRUE
ORD379700,ID2190564628,8/5/2019,Nickolson,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",17510,75.37,-37.8162093,144.9640567,5,16709.87,Winter,TRUE,0.5513,"good quality price ratio bought it for my mom, she uses, she loves, yay! i am done.",TRUE
ORD475510,ID0247417082,8/7/2019,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2)]",386776,59.7,-37.817662,144.9704051,10,20174.7,Winter,TRUE,0.1282,"i bought this phone to send to my sister in ... i bought this phone to send to my sister in venezuela. the phone did not work there and by the time i received it back to be returned, the returning window had expired and i am now stock with a product that i don't need here. impossible to communicate with digico.",FALSE
ORD086060,ID0130015098,3/28/2019,Nickolson,"[('pearTV', 2), ('Candle Inferno', 2), ('Toshika 750', 2)]",22120,62.29,-37.8154693,144.9680827,0,22182.29,Autumn,TRUE,0.3711,one star it was the wrong phone,FALSE
ORD079320,ID2707985442,10/16/2019,Nickolson,"[('pearTV', 1), ('Alcon 10', 1), ('Lucent 330S', 1)]",16490,106.98,-37.805979,144.9661013,0,16596.98,Spring,TRUE,1.4368,love this phone! has many great features!,TRUE
ORD026546,ID0060088412,5/19/2019,Nickolson,"[('iStream', 1), ('Candle Inferno', 1), ('iAssist Line', 2)]",5030,79.89,37.8200711,144.9844351,10,4606.89,Autumn,TRUE,1.3191,spoiled son's birthday present son wanted one for his birthday. personally not a fan of pear products but my son loves it. has everything he needs and his friends have the same.,TRUE
ORD085447,ID5257193650,5/25/2019,Bakers,"[('iStream', 1), ('Toshika 750', 1), ('Alcon 10', 2)]",22370,64.62,-37.812231,144.9886793,15,19079.12,Autumn,TRUE,0.6277,two stars the phone is way smaller then it looks. picture is not accurate,FALSE
