Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Loyalty_Level
571,284,4,2373.360411993668,2,1,3,6,3
572,206,39,1536.0993303008806,3,4,2,9,2
573,223,8,4657.215171728069,2,1,5,8,2
574,52,49,1103.807018913129,5,5,2,12,1
575,339,45,3668.971022257465,1,5,4,10,1
576,144,24,2595.4882275882446,4,3,3,10,1
577,69,28,67.4898500099565,5,3,1,9,2
578,99,43,2589.8229302309624,4,5,3,12,1
579,25,27,506.3660280983124,5,3,1,9,2
580,53,1,3298.7203571683053,5,1,4,10,1
581,151,34,2831.9624166040453,3,4,3,10,1
582,144,17,62.03186439403808,4,2,1,7,2
583,57,37,1031.4172196190766,5,4,2,11,1
584,39,38,3883.3630138313933,5,4,4,13,0
585,109,26,1386.1053453670856,4,3,2,9,2
586,181,24,2501.424171803635,3,3,3,9,2
587,42,39,1566.873085901827,5,4,2,11,1
588,186,21,4608.419013423724,3,3,5,11,1
589,223,30,2687.5193187393365,2,3,3,8,2
590,122,47,3483.905839131544,4,5,4,13,0
591,133,48,426.54576243856883,4,5,1,10,1
592,163,13,211.27657778843317,3,2,1,6,3
593,215,37,1303.5486933849832,3,4,2,9,2
594,221,3,1552.5801183457338,2,1,2,5,3
595,235,32,3441.5259004877103,2,4,4,10,1
596,331,35,2849.961208535082,1,4,3,8,2
597,146,19,1879.1522386055765,4,2,2,8,2
598,239,14,3274.046246048274,2,2,4,8,2
599,76,48,826.1930792080728,4,5,1,10,1
600,9,22,326.81357712538244,5,3,1,9,2
601,74,17,4273.98041066782,4,2,5,11,1
602,253,4,2824.091180061699,2,1,3,6,3
603,230,45,3248.985415450732,2,5,4,11,1
604,7,40,1543.1388312403749,5,4,2,11,1
605,174,19,1866.0552391111216,3,2,2,7,2
606,141,37,421.01356129334886,4,4,1,9,2
607,168,2,4286.371057130849,3,1,5,9,2
608,170,15,2966.2728558938848,3,2,3,8,2
609,283,2,427.30203926790375,2,1,1,4,3
610,122,11,4024.602702627753,4,2,5,11,1
611,194,45,2226.135693889703,3,5,3,11,1
612,5,23,3827.855737348366,5,3,4,12,1
613,29,10,72.97311182484853,5,1,1,7,2
614,165,3,153.411087890892,3,1,1,5,3
615,339,5,862.2069643229019,1,1,1,3,3
616,136,3,1062.4736151419925,4,1,2,7,2
617,321,38,3822.1380962475873,1,4,4,9,2
618,342,13,3536.403878442825,1,2,4,7,2
619,145,42,3084.2797144578426,4,5,4,13,0
620,327,19,4425.445893451861,1,2,5,8,2
621,217,40,1243.2724304452677,3,4,2,9,2
622,301,35,4522.980470483197,1,4,5,10,1
623,132,24,4548.26063563326,4,3,5,12,1
624,292,24,2176.956203332451,1,3,3,7,2
625,70,17,480.9871400966427,5,2,1,8,2
626,252,40,3635.5339418657295,2,4,4,10,1
627,275,10,1691.274076508925,2,1,2,5,3
628,364,2,3976.698292009286,1,1,4,6,3
629,182,44,826.8145166799776,3,5,1,9,2
630,167,23,2702.180416736083,3,3,3,9,2
631,91,6,2545.2879142878724,4,1,3,8,2
632,202,2,510.5693079423714,3,1,1,5,3
633,346,21,1823.0308001065657,1,3,2,6,3
634,19,35,432.92901409917295,5,4,1,10,1
635,39,49,2329.054144466115,5,5,3,13,0
636,126,29,4216.093747482826,4,3,5,12,1
637,173,7,1358.321768887617,3,1,2,6,3
638,141,29,3826.661316065313,4,3,4,11,1
639,242,37,925.3028039061571,2,4,1,7,2
640,220,23,3371.9372881783506,2,3,4,9,2
641,126,33,4578.531625652943,4,4,5,13,0
642,58,8,1626.4011270131914,5,1,2,8,2
643,148,12,4503.054074062205,3,2,5,10,1
644,317,46,2532.0504233667084,1,5,3,9,2
645,361,48,1590.857614496631,1,5,2,8,2
646,1,10,4483.576093206542,5,1,5,11,1
647,348,15,169.8659611809436,1,2,1,4,3
648,190,24,149.81406785132415,3,3,1,7,2
649,191,26,3003.149724989601,3,3,3,9,2
650,312,47,3985.786079477869,1,5,4,10,1
651,117,42,3760.21607411615,4,5,4,13,0
652,134,39,406.55282172451155,4,4,1,9,2
653,58,3,4751.753455732453,5,1,5,11,1
654,44,2,3518.287052811203,5,1,4,10,1
655,173,6,4746.069148101417,3,1,5,9,2
656,160,21,1652.1978172807694,3,3,2,8,2
657,173,9,3472.756248634259,3,1,4,8,2
658,317,10,4301.094346200091,1,1,5,7,2
659,303,36,1908.5164735399235,1,4,2,7,2
660,149,3,4824.650994655165,3,1,5,9,2
661,80,41,1332.3140281904996,4,5,2,11,1
662,213,24,1584.9119938458912,3,3,2,8,2
663,203,22,4602.439597368923,3,3,5,11,1
664,252,49,4848.602135048489,2,5,5,12,1
665,229,14,1433.126784042697,2,2,2,6,3
666,164,42,690.5862978178636,3,5,1,9,2
667,227,45,3797.686494455882,2,5,4,11,1
668,147,44,4649.029678839237,3,5,5,13,0
669,20,27,3007.5610820723546,5,3,3,11,1
670,47,33,3176.249582487171,5,4,4,13,0
671,233,22,3817.0872375197782,2,3,4,9,2
672,305,29,773.8932460186271,1,3,1,5,3
673,14,19,4867.609793508749,5,2,5,12,1
674,143,19,1828.0036297956879,4,2,2,8,2
675,1,6,3144.9197254518904,5,1,4,10,1
676,54,45,2348.3939422949643,5,5,3,13,0
677,259,19,2346.2230890265764,2,2,3,7,2
678,144,13,3516.69441687741,4,2,4,10,1
679,12,26,4973.36487137255,5,3,5,13,0
680,330,22,3298.708653974798,1,3,4,8,2
681,224,21,3972.355066547949,2,3,4,9,2
682,272,36,147.80412573872792,2,4,1,7,2
683,358,2,4054.0325716334432,1,1,5,7,2
684,156,47,1506.8796500238027,3,5,2,10,1
685,8,44,642.2422067229777,5,5,1,11,1
686,122,30,575.5370863840521,4,3,1,8,2
687,348,27,3402.5753227064374,1,3,4,8,2
688,164,7,4988.108011842344,3,1,5,9,2
689,90,20,3334.3135408807693,4,2,4,10,1
690,136,31,1319.1172688332108,4,4,2,10,1
691,186,23,1024.496795304669,3,3,1,7,2
692,316,13,2634.525925347523,1,2,3,6,3
693,178,17,334.54610376000943,3,2,1,6,3
694,28,4,2002.660856306664,5,1,2,8,2
695,220,14,3334.5121709888795,2,2,4,8,2
696,357,20,4838.634756284336,1,2,5,8,2
697,41,13,2134.01070459987,5,2,3,10,1
698,228,3,1009.11746263246,2,1,1,4,3
699,192,26,4088.638392830194,3,3,5,11,1
700,145,26,3723.555629054476,4,3,4,11,1
701,201,18,4299.922402141672,3,2,5,10,1
702,212,32,1081.4464504390317,3,4,2,9,2
703,220,14,2030.1126572906771,2,2,3,7,2
704,240,47,4907.956644237957,2,5,5,12,1
705,46,3,798.6311756841038,5,1,1,7,2
706,35,1,3360.5395875856348,5,1,4,10,1
707,253,26,1193.5504631208476,2,3,2,7,2
708,82,24,2505.793441349896,4,3,3,10,1
709,256,49,4004.5431325204827,2,5,4,11,1
710,197,35,2448.0444022535366,3,4,3,10,1
711,303,14,4029.3536496264314,1,2,5,8,2
712,10,3,2137.411178147326,5,1,3,9,2
713,312,13,4996.771120051464,1,2,5,8,2
714,286,47,2184.7828887588485,2,5,3,10,1
715,242,14,755.4035984027538,2,2,1,5,3
716,251,21,2015.328883089752,2,3,3,8,2
717,5,26,3715.5399913647284,5,3,4,12,1
718,119,3,4241.209411215556,4,1,5,10,1
719,289,40,2305.915462889549,2,4,3,9,2
720,65,4,2976.439436881614,5,1,3,9,2
721,146,36,4226.001438453189,4,4,5,13,0
722,224,43,4069.595438191616,2,5,5,12,1
723,239,1,3292.0422877520527,2,1,4,7,2
724,177,40,4076.985250211766,3,4,5,12,1
725,267,47,2883.794684259499,2,5,3,10,1
726,341,33,33.19436293715039,1,4,1,6,3
727,282,7,215.92125416709376,2,1,1,4,3
728,63,11,4899.2439121985335,5,2,5,12,1
729,217,27,733.510289593499,3,3,1,7,2
730,342,14,2028.5368800290792,1,2,3,6,3
731,315,22,4669.71826229974,1,3,5,9,2
732,283,16,983.2470288179167,2,2,1,5,3
733,177,46,4220.5188088878385,3,5,5,13,0
734,98,12,4093.1551651163563,4,2,5,11,1
735,105,49,4931.7849762111855,4,5,5,14,0
736,99,46,1415.59234990436,4,5,2,11,1
737,311,10,1583.4735233469282,1,1,2,4,3
738,6,24,4515.361225278354,5,3,5,13,0
739,197,46,1178.0545054193751,3,5,2,10,1
740,351,18,2744.0257753656742,1,2,3,6,3
741,133,22,3539.6513463633705,4,3,4,11,1
742,358,9,1366.7023838617995,1,1,2,4,3
743,259,17,4692.680597769347,2,2,5,9,2
744,23,38,3331.8307648888626,5,4,4,13,0
745,53,40,245.22514826642697,5,4,1,10,1
746,165,13,687.3302809919605,3,2,1,6,3
747,202,37,962.0000347569023,3,4,1,8,2
748,83,6,1232.337246327314,4,1,2,7,2
749,145,21,3656.0800764468877,4,3,4,11,1
750,85,36,453.7868713297858,4,4,1,9,2
751,78,7,1759.4674146579111,4,1,2,7,2
752,1,36,4557.802783406728,5,4,5,14,0
753,51,25,2787.77175482165,5,3,3,11,1
754,173,11,1334.8278535542931,3,2,2,7,2
755,205,44,4785.710919436747,3,5,5,13,0
756,260,14,1229.1363009237252,2,2,2,6,3
757,288,45,4526.447110125538,2,5,5,12,1
758,34,29,3631.590671336632,5,3,4,12,1
759,348,10,3705.1999744243426,1,1,4,6,3
760,95,48,3827.0471988240643,4,5,4,13,0
761,72,5,2537.780867165474,5,1,3,9,2
762,39,8,4074.7478427533174,5,1,5,11,1
763,154,46,4182.603557784926,3,5,5,13,0
764,250,5,1808.8287411638241,2,1,2,5,3
765,162,24,2007.7191458997127,3,3,2,8,2
766,118,40,4444.896025509739,4,4,5,13,0
767,259,26,2628.399009543326,2,3,3,8,2
768,306,6,4336.048044749927,1,1,5,7,2
769,268,16,3137.5796141714586,2,2,4,8,2
770,54,36,2971.9031061777214,5,4,3,12,1
771,236,12,164.59495685653076,2,2,1,5,3
772,222,11,1396.6930452253414,2,2,2,6,3
773,251,3,2515.2676580425673,2,1,3,6,3
774,313,44,2940.7126889521574,1,5,3,9,2
775,112,37,3155.8682997136634,4,4,4,12,1
776,255,6,3583.951896807969,2,1,4,7,2
777,303,19,3284.6048271452228,1,2,4,7,2
778,207,18,4244.397769905044,3,2,5,10,1
779,229,16,1484.3970110086918,2,2,2,6,3
780,341,23,3211.434228472803,1,3,4,8,2
781,66,43,265.28597583939376,5,5,1,11,1
782,75,37,2406.148485836919,4,4,3,11,1
783,103,9,1347.4845000999437,4,1,2,7,2
784,192,3,1910.6268699905334,3,1,2,6,3
785,252,8,1779.767131307146,2,1,2,5,3
786,226,38,311.54907899166227,2,4,1,7,2
787,294,4,2338.562545749364,1,1,3,5,3
788,306,12,4973.200147077851,1,2,5,8,2
789,98,44,1501.6909236140532,4,5,2,11,1
790,338,31,3683.368398624571,1,4,4,9,2
791,286,25,2743.463791252974,2,3,3,8,2
792,335,16,1632.8742496520538,1,2,2,5,3
793,347,42,457.13923135818163,1,5,1,7,2
794,308,14,1087.1309248184098,1,2,2,5,3
795,249,13,3911.449162056317,2,2,4,8,2
796,166,41,1402.3106853190404,3,5,2,10,1
797,335,7,730.0693872351474,1,1,1,3,3
798,30,12,1663.1787188987587,5,2,2,9,2
799,247,37,2924.374331616174,2,4,3,9,2
800,106,4,3520.2811898070954,4,1,4,9,2
801,51,2,1942.9505364782042,5,1,2,8,2
802,81,35,2495.7543138209617,4,4,3,11,1
803,133,44,2280.034293246973,4,5,3,12,1
804,285,3,54.926716117900156,2,1,1,4,3
805,138,4,1984.0463695306828,4,1,2,7,2
806,184,38,2940.725852758689,3,4,3,10,1
807,330,12,2854.0241349146477,1,2,3,6,3
808,273,19,3751.3401160878916,2,2,4,8,2
809,340,10,3355.17579307234,1,1,4,6,3
810,69,1,1391.2659176096072,5,1,2,8,2
811,34,17,1285.6619210792235,5,2,2,9,2
812,262,16,2326.067572336536,2,2,3,7,2
813,53,9,3667.5186419310576,5,1,4,10,1
814,205,9,478.1982598140623,3,1,1,5,3
815,126,9,4742.14964935045,4,1,5,10,1
816,235,12,2720.334087295094,2,2,3,7,2
817,43,41,1538.9778907181685,5,5,2,12,1
818,240,15,3470.0222420983155,2,2,4,8,2
819,111,2,233.18182305307792,4,1,1,6,3
820,249,11,2427.1406097574836,2,2,3,7,2
821,151,11,2434.988540844407,3,2,3,8,2
822,183,8,818.256671697658,3,1,1,5,3
823,336,32,4188.565201549997,1,4,5,10,1
824,95,6,3986.092472214468,4,1,4,9,2
825,8,20,772.1346483240079,5,2,1,8,2
826,360,39,1825.4981948812538,1,4,2,7,2
827,184,35,511.14348758813077,3,4,1,8,2
828,281,8,4244.557696627592,2,1,5,8,2
829,195,49,1623.3673177057178,3,5,2,10,1
830,352,43,2202.1883762096872,1,5,3,9,2
831,195,34,1626.1210306026267,3,4,2,9,2
832,155,19,1557.0298221601054,3,2,2,7,2
833,93,7,3739.0382462054595,4,1,4,9,2
834,160,31,3740.3555085573175,3,4,4,11,1
835,61,18,2593.7629706980415,5,2,3,10,1
836,122,40,3291.5085771383083,4,4,4,12,1
837,51,14,2563.1993548162036,5,2,3,10,1
838,277,39,152.660157599178,2,4,1,7,2
839,5,36,339.3721013183631,5,4,1,10,1
840,92,17,1924.8654418690282,4,2,2,8,2
841,170,37,3751.234329555687,3,4,4,11,1
842,317,44,4566.998878390381,1,5,5,11,1
843,22,9,158.24444368029555,5,1,1,7,2
844,326,20,1846.469962907167,1,2,2,5,3
845,1,45,1126.6743562208903,5,5,2,12,1
846,133,28,4077.874353015655,4,3,5,12,1
847,233,20,4231.381041826659,2,2,5,9,2
848,12,41,1039.9802497825574,5,5,2,12,1
849,346,36,3557.0279946400124,1,4,4,9,2
850,46,27,3661.4626261341286,5,3,4,12,1
851,34,8,893.517906945026,5,1,1,7,2
852,78,32,2174.1426258710962,4,4,3,11,1
853,218,1,3105.48564916456,2,1,4,7,2
854,301,17,140.07236859366841,1,2,1,4,3
855,73,9,2028.9132468989549,5,1,3,9,2
856,282,20,783.2415824086272,2,2,1,5,3
857,249,45,2714.0635405932276,2,5,3,10,1
858,47,32,4216.1587414701635,5,4,5,14,0
859,121,2,2628.522153743926,4,1,3,8,2
860,214,32,189.55814508133298,3,4,1,8,2
861,239,45,157.98965552798794,2,5,1,8,2
862,56,9,3031.460698061705,5,1,3,9,2
863,350,30,1646.6279770428064,1,3,2,6,3
864,107,20,2867.6058523247443,4,2,3,9,2
865,319,38,826.5491734907781,1,4,1,6,3
866,48,1,3886.543140652198,5,1,4,10,1
867,61,5,4304.991331610503,5,1,5,11,1
868,337,35,4447.2357544036195,1,4,5,10,1
869,26,36,1527.3321982684429,5,4,2,11,1
870,292,1,3307.0694844474115,1,1,4,6,3
871,257,14,1402.4215117799984,2,2,2,6,3
872,8,9,3816.1565358497764,5,1,4,10,1
873,113,30,611.4197611093546,4,3,1,8,2
874,355,24,3816.1964074945945,1,3,4,8,2
875,253,4,2204.2459019410385,2,1,3,6,3
876,180,14,4279.191957273285,3,2,5,10,1
877,207,25,3697.264991330871,3,3,4,10,1
878,303,4,1888.8330070754598,1,1,2,4,3
879,127,25,4518.660534948658,4,3,5,12,1
880,56,10,1423.8523249837986,5,1,2,8,2
881,214,35,4835.2732708652575,3,4,5,12,1
882,14,7,3838.344885938865,5,1,4,10,1
883,28,42,4953.467507843235,5,5,5,15,0
884,78,13,278.98403582840297,4,2,1,7,2
885,216,4,1377.4398689268828,3,1,2,6,3
886,154,43,3708.9086400072215,3,5,4,12,1
887,14,36,4612.026009239373,5,4,5,14,0
888,187,14,153.56637742607023,3,2,1,6,3
889,312,18,10.046386918167874,1,2,1,4,3
890,7,8,1288.6507199886762,5,1,2,8,2
891,3,32,4265.365596391492,5,4,5,14,0
892,111,27,3838.0939796946927,4,3,4,11,1
893,238,42,1707.9845362225965,2,5,2,9,2
894,363,37,20.036209083724383,1,4,1,6,3
895,239,23,2777.9816473590986,2,3,3,8,2
896,274,7,1197.3978025402448,2,1,2,5,3
897,294,12,3730.5885532142197,1,2,4,7,2
898,227,25,2237.284825269304,2,3,3,8,2
899,15,3,3396.2235960078588,5,1,4,10,1
900,192,26,4263.021061142568,3,3,5,11,1
901,119,4,2683.4413995973314,4,1,3,8,2
902,28,42,1686.418148234179,5,5,2,12,1
903,202,36,3850.0222946160925,3,4,4,11,1
904,39,15,1333.2843264581775,5,2,2,9,2
905,273,32,4458.6788923711065,2,4,5,11,1
906,231,29,366.4239571973495,2,3,1,6,3
907,86,10,4178.988519131638,4,1,5,10,1
908,126,21,466.86307908204583,4,3,1,8,2
909,300,16,290.12353224498054,1,2,1,4,3
910,25,47,1822.652117367323,5,5,2,12,1
911,145,19,4783.181278829392,4,2,5,11,1
912,13,29,4917.595410416095,5,3,5,13,0
913,212,18,1018.331799821135,3,2,1,6,3
914,25,44,751.7014027537101,5,5,1,11,1
915,68,16,1771.2371244583403,5,2,2,9,2
916,67,1,1692.0633359965582,5,1,2,8,2
917,233,48,3800.368484862493,2,5,4,11,1
918,109,2,2225.5551135261635,4,1,3,8,2
919,146,15,3901.6190928152214,4,2,4,10,1
920,111,39,3746.0783541549786,4,4,4,12,1
921,228,28,2895.7690463283575,2,3,3,8,2
922,111,1,4169.225377710859,4,1,5,10,1
923,34,5,986.2822552980085,5,1,1,7,2
924,111,42,817.4343733459614,4,5,1,10,1
925,264,22,3755.7447899283143,2,3,4,9,2
926,236,36,1231.5373401549246,2,4,2,8,2
927,83,46,23.943975263719455,4,5,1,10,1
928,42,13,4560.681241536246,5,2,5,12,1
929,101,1,3118.455919584984,4,1,4,9,2
930,6,16,2230.2391130596243,5,2,3,10,1
931,180,41,3631.425184945099,3,5,4,12,1
932,282,22,1673.3253482452765,2,3,2,7,2
933,320,32,4768.793624906135,1,4,5,10,1
934,226,16,352.4152418475804,2,2,1,5,3
935,315,15,3208.331471405181,1,2,4,7,2
936,229,46,3888.674519477755,2,5,4,11,1
937,289,42,2350.938280388612,2,5,3,10,1
938,150,12,3777.292091779519,3,2,4,9,2
939,277,1,4635.282885414061,2,1,5,8,2
940,198,17,3722.5295643896297,3,2,4,9,2
941,70,41,1553.7406670101925,5,5,2,12,1
942,112,28,2813.6134098488205,4,3,3,10,1
943,4,7,4558.90155411952,5,1,5,11,1
944,350,9,2250.997650157639,1,1,3,5,3
945,331,22,3411.6754896294174,1,3,4,8,2
946,318,26,2332.9184783930737,1,3,3,7,2
947,350,12,615.5073431324072,1,2,1,4,3
948,95,7,302.40220302261326,4,1,1,6,3
949,152,46,4761.84705854715,3,5,5,13,0
950,311,47,3066.5834493712673,1,5,4,10,1
951,137,15,528.036416481233,4,2,1,7,2
952,247,38,4288.618406764492,2,4,5,11,1
953,243,21,2618.2387511889583,2,3,3,8,2
954,31,14,3861.9412400769675,5,2,4,11,1
955,40,2,642.5134161708212,5,1,1,7,2
956,229,8,4535.483054829635,2,1,5,8,2
957,36,45,2956.7718440133076,5,5,3,13,0
958,223,6,3693.920796937715,2,1,4,7,2
959,6,37,166.58464320409638,5,4,1,10,1
960,322,37,1583.3714519930256,1,4,2,7,2
961,220,33,1344.5526178331043,2,4,2,8,2
962,75,41,4748.479026486475,4,5,5,14,0
963,4,6,934.839458712877,5,1,1,7,2
964,335,26,3538.1881163033217,1,3,4,8,2
965,134,39,223.34015336897218,4,4,1,9,2
966,118,41,996.4435876142504,4,5,1,10,1
967,94,37,1699.6007977292204,4,4,2,10,1
968,62,14,3974.584180894961,5,2,4,11,1
969,194,37,3951.983134508384,3,4,4,11,1
970,335,8,4763.483290098377,1,1,5,7,2
971,203,39,4584.669838307755,3,4,5,12,1
972,26,13,416.75782927463155,5,2,1,8,2
973,173,13,4151.039933502032,3,2,5,10,1
974,300,40,2261.3561619046836,1,4,3,8,2
975,133,43,4330.77159274137,4,5,5,14,0
976,326,28,455.53839514034155,1,3,1,5,3
977,118,18,4115.617816521605,4,2,5,11,1
978,324,19,806.6161698138638,1,2,1,4,3
979,275,38,1675.8697340460176,2,4,2,8,2
980,212,32,153.95351744720813,3,4,1,8,2
981,225,22,627.4031600538214,2,3,1,6,3
982,20,2,2234.1721682077896,5,1,3,9,2
983,113,13,4093.508294816007,4,2,5,11,1
984,140,23,3870.6121591115984,4,3,4,11,1
985,47,25,1184.135831263803,5,3,2,10,1
986,1,28,766.9353408557121,5,3,1,9,2
987,90,11,1952.4246802790326,4,2,2,8,2
988,142,33,4417.509052592295,4,4,5,13,0
989,320,24,466.21112007338576,1,3,1,5,3
990,38,2,2719.1409116183077,5,1,3,9,2
991,293,30,453.1493222211791,1,3,1,5,3
992,139,17,2356.3584846095523,4,2,3,9,2
993,356,40,642.6896456833016,1,4,1,6,3
994,333,34,410.8813056468303,1,4,1,6,3
995,259,38,962.338171987288,2,4,1,7,2
996,161,22,1283.7275366501433,3,3,2,8,2
997,178,5,1388.5642418658097,3,1,2,6,3
998,10,48,3229.8870567641907,5,5,4,14,0
999,261,40,284.3595593581775,2,4,1,7,2
1000,138,16,413.237208927767,4,2,1,7,2
1001,172,13,951.6437457815429,3,2,1,6,3
1002,13,26,4361.594715215296,5,3,5,13,0
1003,168,31,3146.7385810555315,3,4,4,11,1
1004,130,39,3654.5445993478984,4,4,4,12,1
1005,84,48,1858.1071562327193,4,5,2,11,1
1006,321,23,1073.9695418593044,1,3,2,6,3
1007,319,48,199.4271912049349,1,5,1,7,2
1008,101,12,2447.792743659742,4,2,3,9,2
1009,329,14,2875.662011494291,1,2,3,6,3
1010,273,18,4486.043943944782,2,2,5,9,2
1011,265,27,4411.64396395748,2,3,5,10,1
1012,38,28,2129.1789407765523,5,3,3,11,1
1013,94,18,2123.6538657272763,4,2,3,9,2
1014,95,16,814.0032546120101,4,2,1,7,2
1015,305,16,1294.6704493345283,1,2,2,5,3
1016,69,13,4629.061245841249,5,2,5,12,1
1017,318,29,713.7696945666586,1,3,1,5,3
1018,236,9,4843.8107382508215,2,1,5,8,2
1019,334,26,2528.64536557383,1,3,3,7,2
1020,137,28,2288.467806086487,4,3,3,10,1
1021,76,41,881.445519624909,4,5,1,10,1
1022,35,13,3311.0908399075793,5,2,4,11,1
1023,1,36,2304.629136627617,5,4,3,12,1
1024,296,9,1859.608708886974,1,1,2,4,3
1025,320,47,1329.9359307406069,1,5,2,8,2
1026,60,14,341.76914704421114,5,2,1,8,2
1027,320,12,2601.447301589968,1,2,3,6,3
1028,349,32,1571.4125819625974,1,4,2,7,2
1029,328,38,3542.2473629838328,1,4,4,9,2
1030,267,3,3620.3765601782707,2,1,4,7,2
1031,361,16,1667.213987573604,1,2,2,5,3
1032,229,20,3348.9122109981367,2,2,4,8,2
1033,270,32,1300.7894489946766,2,4,2,8,2
1034,316,23,3638.596893948343,1,3,4,8,2
1035,286,17,90.22495627065774,2,2,1,5,3
1036,291,16,766.5277472567108,2,2,1,5,3
1037,213,38,1232.5932229181067,3,4,2,9,2
1038,165,8,3866.948080062667,3,1,4,8,2
1039,5,19,341.2175028911986,5,2,1,8,2
1040,339,30,948.4051471404995,1,3,1,5,3
1041,78,34,1799.5342864709185,4,4,2,10,1
1042,62,14,55.78322082302538,5,2,1,8,2
1043,132,22,3812.983667118299,4,3,4,11,1
1044,89,44,2804.9246968639513,4,5,3,12,1
1045,237,17,4504.3901412298865,2,2,5,9,2
1046,42,15,164.84485239927773,5,2,1,8,2
1047,89,48,1364.239511993938,4,5,2,11,1
1048,296,32,3658.945770609144,1,4,4,9,2
1049,328,13,3378.9956030503827,1,2,4,7,2
1050,295,21,1222.8566286174926,1,3,2,6,3
1051,104,49,2982.48179749063,4,5,3,12,1
1052,14,40,3970.850689007691,5,4,4,13,0
1053,288,33,176.56970963972753,2,4,1,7,2
1054,179,27,3590.96570037838,3,3,4,10,1
1055,125,35,1267.964354918738,4,4,2,10,1
1056,353,16,4739.77792978532,1,2,5,8,2
1057,23,28,2695.718904591931,5,3,3,11,1
1058,63,34,176.59705133009282,5,4,1,10,1
1059,143,47,2023.1187877249508,4,5,3,12,1
1060,153,1,4831.896172515234,3,1,5,9,2
1061,145,41,3654.561236288626,4,5,4,13,0
1062,225,48,1509.3902283954462,2,5,2,9,2
1063,309,31,2880.5837986261927,1,4,3,8,2
1064,104,36,2999.5157645417853,4,4,3,11,1
1065,104,44,126.50732230821903,4,5,1,10,1
1066,39,33,902.3784726336178,5,4,1,10,1
1067,198,33,2763.366922178017,3,4,3,10,1
1068,134,39,2019.7352668685382,4,4,3,11,1
1069,67,18,958.2886944556022,5,2,1,8,2
1070,179,23,3865.6169869722075,3,3,4,10,1
1071,42,23,2450.0844545870254,5,3,3,11,1
1072,15,15,1556.7659804105772,5,2,2,9,2
1073,111,26,816.7699586145723,4,3,1,8,2
1074,157,30,3059.705180330238,3,3,4,10,1
1075,289,25,3334.6439002802404,2,3,4,9,2
1076,231,45,3351.2901107197054,2,5,4,11,1
1077,157,16,1109.2339278406268,3,2,2,7,2
1078,38,39,2980.738652039537,5,4,3,12,1
1079,97,48,4527.978259643553,4,5,5,14,0
1080,289,45,1772.4061278073077,2,5,2,9,2
1081,254,14,1061.726993882802,2,2,2,6,3
1082,196,17,3863.026084943602,3,2,4,9,2
1083,86,12,892.6458713956624,4,2,1,7,2
1084,322,29,1276.2061147705108,1,3,2,6,3
1085,10,32,512.2155276166927,5,4,1,10,1
1086,5,24,1346.6928372125997,5,3,2,10,1
1087,123,13,2057.571980412742,4,2,3,9,2
1088,330,20,330.14773109552567,1,2,1,4,3
1089,353,15,4359.82746537753,1,2,5,8,2
1090,118,4,2573.2372131612615,4,1,3,8,2
1091,294,34,2944.6371231237667,1,4,3,8,2
1092,159,28,1862.7159246029375,3,3,2,8,2
1093,303,2,3352.4777954740202,1,1,4,6,3
1094,228,47,2164.590861896643,2,5,3,10,1
1095,216,30,3808.9557349508323,3,3,4,10,1
1096,184,26,4108.7966961418815,3,3,5,11,1
1097,15,47,3362.5270683137487,5,5,4,14,0
1098,157,26,2461.7647396794105,3,3,3,9,2
1099,136,20,3913.524059505116,4,2,4,10,1
1100,261,42,2476.483703910197,2,5,3,10,1
1101,157,28,566.4344228041481,3,3,1,7,2
1102,47,20,590.53771398809,5,2,1,8,2
1103,324,11,4743.429866768676,1,2,5,8,2
1104,332,10,1075.6794122048018,1,1,2,4,3
1105,173,23,4081.465705199662,3,3,5,11,1
1106,130,37,1241.0599823023924,4,4,2,10,1
1107,95,41,2159.5926683455136,4,5,3,12,1
1108,115,19,3278.191079369739,4,2,4,10,1
1109,243,45,802.7471927505616,2,5,1,8,2
1110,292,18,3688.859976935749,1,2,4,7,2
1111,282,49,3452.665733057126,2,5,4,11,1
1112,299,27,2719.983616637857,1,3,3,7,2
1113,283,6,2833.7898826517376,2,1,3,6,3
1114,69,10,537.801249672736,5,1,1,7,2
1115,148,2,2185.38626067126,3,1,3,7,2
1116,11,24,441.9912628345467,5,3,1,9,2
1117,254,38,1546.237822257218,2,4,2,8,2
1118,330,28,4502.557584042262,1,3,5,9,2
1119,360,28,2876.9216687684125,1,3,3,7,2
1120,38,45,3716.090156381881,5,5,4,14,0
1121,134,39,2873.6904782057027,4,4,3,11,1
1122,200,2,979.2414224531789,3,1,1,5,3
1123,23,46,2978.0934957416584,5,5,3,13,0
1124,303,5,3779.3865057545695,1,1,4,6,3
1125,346,11,700.6409643064673,1,2,1,4,3
1126,302,10,4086.364483371978,1,1,5,7,2
1127,363,43,2781.406973101696,1,5,3,9,2
1128,218,2,31.33325882221869,2,1,1,4,3
1129,141,15,2603.694646826505,4,2,3,9,2
1130,104,39,1984.4007457627797,4,4,2,10,1
1131,210,41,1489.268091337038,3,5,2,10,1
1132,111,37,3858.5735273901973,4,4,4,12,1
1133,104,7,4498.504419457666,4,1,5,10,1
1134,316,20,3815.6389158321,1,2,4,7,2
1135,171,34,4235.395182138457,3,4,5,12,1
1136,356,35,4544.816906623754,1,4,5,10,1
